user_id	item_id
46513	1465
46519	1505
46519	1446
46530	1527
46530	1294
46530	1296
46530	1297
46530	1306
46531	1361
46534	1423
46534	1311
46535	1188
46536	1330
46538	1505
46538	1296
46538	1299
46538	1378
46539	1446
46539	1505
46541	1307
46541	1591
46541	1527
46542	1312
46542	1300
46542	1316
46542	1457
46542	1345
46542	1313
46542	1361
46542	1297
46543	1505
46545	1465
46546	1298
46546	1446
46546	1298
46546	1377
46546	1363
46546	1519
46546	1163
46555	1444
46555	1311
46555	1297
46556	1333
46556	1293
46557	1465
46557	1373
46557	1297
46557	1333
46557	1303
46558	1345
46558	1323
46559	1505
46563	1271
46565	1282
46566	1505
46568	1316
46569	1505
46569	1300
46570	1305
46570	1329
46570	1329
46570	1326
46571	1461
46573	1505
46575	1375
46575	1298
46575	1297
46579	1647
46579	1307
46579	1444
46579	1527
46579	1315
46579	1303
46581	1303
46581	1290
46581	1298
46581	1295
46581	1341
46581	1297
46582	1378
46582	1604
46582	1374
46582	1578
46584	1273
46586	1532
46586	1530
46588	1505
46589	1292
46589	1326
46590	1271
46591	1505
46594	1264
46595	1291
46595	1295
46600	1329
46600	1508
46601	1505
46601	1505
46602	1447
46602	1297
46603	1521
46606	1505
46607	1291
46607	1298
46609	1311
46611	1505
46612	1296
46612	1326
46612	1326
46612	1296
46612	1529
46612	1298
46612	1292
46612	1297
46612	1314
46612	1419
46620	1446
46622	1444
46622	1363
46631	1253
46631	1289
46633	1297
46633	1297
46635	1505
46639	1529
46639	1307
46642	1363
46642	1505
46642	1446
46643	1505
46646	1505
46649	1505
46652	1313
46654	1505
46654	1363
46656	1505
46657	1505
46668	1347
46668	1464
46668	1363
46668	1314
46673	1313
46676	1292
46676	1463
46676	1299
46677	1292
46677	1315
46677	1296
46677	1290
46677	1297
46677	1303
46677	1465
46679	1455
46679	1651
46679	1563
46680	1301
46680	1296
46680	1293
46680	1298
46680	1291
46680	1299
46680	1326
46683	1527
46683	1307
46683	1302
46686	1287
46687	1188
46690	1314
46690	1461
46692	1291
46692	1457
46692	1313
46693	1256
46694	1307
46696	1271
46696	1454
46696	1455
46698	1366
46698	1307
46698	1581
46698	1522
46698	1298
46699	1290
46699	1289
46700	1505
46705	1505
46705	1505
46705	1444
46705	1446
46705	1330
46705	1307
46705	1292
46705	1306
46705	1339
46705	1463
46705	1529
46705	1520
46705	1527
46705	1297
46705	1298
46705	1542
46706	1465
46707	1446
46707	1505
46707	1259
46707	1523
46707	1454
46709	1289
46709	1290
46709	1297
46709	1372
46709	1527
46709	1314
46709	1535
46710	1505
46710	1454
46710	1507
46710	1446
46710	1366
46710	1309
46710	1294
46710	1296
46710	1292
46710	1299
46710	1326
46710	1423
46710	1529
46710	1290
46710	1534
46710	1289
46710	1298
46710	1297
46710	1323
46710	1373
46710	1327
46710	1335
46710	1519
46710	1607
46710	1638
46710	1577
46714	1303
46714	1289
46714	1290
46714	1508
46714	1333
46716	1505
46719	1329
46719	1508
46722	1446
46722	1454
46723	1329
46724	1298
46726	1505
46726	1526
46726	1452
46726	1454
46726	1294
46726	1303
46726	1363
46729	1505
46732	1297
46732	1292
46732	1298
46732	1293
46736	1325
46736	1290
46736	1289
46736	1296
46738	1293
46738	1297
46738	1302
46738	1303
46740	1363
46745	1362
46748	1314
46748	1309
46748	1454
46748	1307
46749	1218
46751	1465
46753	1271
46753	1505
46754	1303
46754	1454
46754	1341
46754	1297
46756	1307
46756	1314
46761	1271
46763	1256
46764	1596
46764	1550
46764	1596
46764	1581
46764	1612
46768	1290
46768	1303
46770	1253
46771	1293
46772	1535
46774	1444
46774	1463
46774	1314
46774	1306
46774	1453
46778	1455
46778	1529
46778	1444
46778	1465
46780	1505
46783	1529
46785	1527
46786	1292
46786	1297
46787	1307
46787	1314
46787	1307
46788	1505
46788	1303
46788	1550
46788	1527
46788	1297
46788	1298
46791	1505
46791	1446
46792	1505
46795	1158
46796	1158
46801	1300
46801	1290
46801	1527
46804	1302
46804	1297
46804	1290
46804	1347
46807	1446
46807	1527
46809	1307
46809	1297
46809	1371
46809	1372
46809	1314
46809	1307
46809	1297
46809	1371
46809	1372
46809	1314
46809	1330
46809	1527
46811	1446
46811	1371
46811	1342
46811	1372
46811	1305
46811	1306
46811	1461
46811	1296
46811	1303
46811	1336
46811	1315
46811	1299
46811	1293
46816	1527
46816	1296
46819	1446
46819	1457
46819	1313
46819	1465
46819	1455
46820	1363
46820	1363
46820	1363
46820	1363
46821	1292
46821	1305
46821	1292
46821	1307
46821	1306
46821	1520
46821	1363
46825	1505
46826	1292
46826	1307
46826	1527
46828	1455
46828	1393
46828	1454
46828	1444
46828	1505
46829	1298
46829	1297
46829	1342
46829	1508
46833	1309
46833	1325
46833	1324
46833	1419
46833	1313
46837	1342
46837	1297
46837	1463
46837	1309
46838	1505
46841	1216
46841	1505
46841	1446
46842	1505
46842	1333
46842	1527
46842	1419
46843	1413
46846	1290
46846	1289
46847	1529
46847	1297
46861	1187
46862	1527
46862	1307
46862	1314
46862	1419
46862	1324
46864	1363
46864	1444
46865	1463
46866	1505
46866	1211
46866	1454
46866	1291
46866	1308
46866	1578
46866	1419
46866	1527
46866	1323
46866	1326
46866	1308
46866	1296
46866	1318
46866	1342
46866	1310
46866	1578
46866	1303
46867	1238
46867	1271
46868	1185
46872	1297
46872	1529
46873	1298
46873	1298
46873	1298
46873	1315
46873	1374
46873	1578
46873	1301
46873	1303
46874	1529
46874	1298
46874	1455
46876	1292
46877	1291
46885	1290
46885	1289
46892	1505
46892	1363
46893	1271
46894	1375
46898	1303
46898	1545
46899	1596
46901	1360
46907	1290
46908	1300
46913	1547
46913	1581
46913	1454
46913	1632
46916	1529
46916	1294
46918	1307
46918	1307
46918	1446
46918	1509
46924	1289
46924	1303
46924	1307
46925	1303
46925	1290
46926	1282
46926	1505
46926	1446
46926	1463
46926	1330
46927	1505
46930	1505
46931	1455
46932	1192
46933	1457
46935	1527
46942	1657
46942	1647
46942	1335
46942	1580
46942	1454
46942	1512
46942	1638
46942	1521
46949	1299
46949	1505
46952	1342
46958	1347
46958	1298
46959	1290
46961	1343
46961	1465
46961	1291
46963	1455
46963	1290
46969	1301
46969	1296
46969	1520
46969	1314
46972	1290
46973	1672
46973	1363
46973	1520
46973	1307
46973	1314
46975	1296
46975	1366
46975	1296
46975	1366
46975	1302
46975	1309
46975	1292
46975	1297
46977	1505
46978	1604
46978	1290
46978	1326
46978	1465
46978	1555
46978	1541
46981	1446
46984	1312
46984	1316
46987	1264
46993	1529
47000	1505
47001	1289
47003	1505
47003	1446
47008	1297
47008	1314
47008	1307
47008	1366
47008	1215
47008	1289
47008	1300
47008	1366
47008	1307
47008	1218
47008	1517
47008	1517
47008	1297
47008	1638
47008	1297
47008	1314
47008	1291
47008	1325
47008	1659
47010	1335
47010	1336
47010	1335
47010	1336
47010	1335
47010	1318
47010	1320
47012	1505
47015	1535
47016	1289
47020	1505
47021	1505
47022	1257
47025	1444
47026	1505
47027	1463
47027	1304
47027	1510
47027	1309
47027	1454
47029	1505
47029	1363
47029	1461
47029	1461
47029	1253
47029	1298
47029	1366
47029	1296
47029	1315
47031	1534
47031	1296
47031	1299
47037	1505
47040	1533
47046	1454
47046	1529
47048	1297
47049	1303
47049	1533
47055	1423
47055	1603
47055	1307
47055	1314
47055	1520
47055	1527
47055	1527
47057	1192
47057	1564
47057	1463
47061	1508
47072	1294
47078	1304
47078	1304
47079	1505
47080	1310
47080	1310
47080	1310
47080	1292
47080	1297
47080	1614
47080	1323
47080	1373
47083	1341
47091	1505
47092	1363
47092	1529
47092	1305
47092	1306
47092	1535
47092	1307
47092	1297
47096	1256
47102	1366
47102	1253
47103	1335
47103	1297
47104	1527
47104	1311
47104	1307
47104	1309
47108	1505
47110	1505
47112	1505
47112	1291
47125	1321
47125	1322
47125	1324
47125	1323
47125	1373
47125	1333
47126	1297
47126	1298
47127	1287
47131	1192
47134	1307
47134	1463
47134	1296
47135	1534
47139	1534
47139	1444
47139	1292
47139	1529
47139	1318
47139	1319
47142	1527
47142	1534
47142	1444
47144	1275
47144	1545
47144	1505
47144	1535
47147	1300
47149	1465
47149	1563
47149	1361
47149	1303
47149	1375
47149	1454
47153	1505
47154	1446
47154	1446
47157	1309
47157	1335
47157	1527
47157	1315
47159	1446
47159	1509
47159	1529
47159	1315
47159	1307
47159	1371
47159	1342
47159	1324
47159	1419
47159	1314
47159	1311
47159	1296
47159	1345
47159	1613
47159	1586
47159	1347
47159	1638
47159	1324
47159	1464
47160	1313
47160	1751
47168	1533
47169	1185
47170	1340
47170	1339
47170	1458
47175	1341
47175	1297
47175	1342
47175	1527
47175	1314
47175	1307
47180	1467
47180	1467
47181	1444
47183	1329
47183	1508
47183	1343
47184	1297
47184	1342
47184	1300
47184	1299
47184	1520
47184	1545
47184	1315
47184	1299
47184	1296
47184	1293
47186	1444
47188	1521
47190	1539
47190	1539
47191	1290
47193	1314
47194	1505
47194	1310
47194	1542
47194	1530
47194	1363
47194	1289
47195	1467
47197	1460
47197	1421
47197	1343
47197	1332
47197	1551
47201	1446
47201	1465
47203	1505
47204	1303
47204	1289
47211	1273
47216	1336
47216	1315
47216	1319
47216	1320
47216	1303
47216	1304
47217	1527
47217	1446
47217	1534
47217	1311
47217	1314
47217	1307
47221	1505
47222	1280
47230	1307
47235	1505
47237	1453
47238	1290
47238	1300
47238	1535
47238	1290
47238	1300
47238	1535
47238	1290
47238	1300
47238	1535
47240	1203
47244	1578
47244	1289
47246	1314
47246	1527
47248	1531
47248	1293
47248	1444
47250	1529
47250	1444
47250	1455
47250	1308
47253	1531
47257	1467
47267	1298
47267	1302
47267	1530
47267	1300
47270	1535
47270	1300
47270	1531
47270	1461
47270	1296
47271	1446
47271	1330
47273	1505
47273	1527
47273	1529
47273	1534
47273	1307
47273	1314
47273	1545
47277	1378
47278	1248
47278	1377
47278	1394
47278	1519
47280	1521
47284	1292
47288	1366
47288	1527
47288	1508
47291	1510
47291	1530
47291	1298
47291	1301
47291	1302
47291	1330
47291	1326
47291	1296
47291	1580
47291	1298
47291	1315
47291	1462
47296	1672
47298	1289
47301	1505
47301	1545
47302	1309
47302	1292
47305	1292
47306	1446
47306	1290
47307	1596
47311	1409
47313	1211
47317	1289
47317	1298
47320	1297
47321	1505
47321	1446
47326	1672
47327	1158
47336	1313
47336	1313
47337	1649
47337	1532
47337	1343
47337	1291
47337	1303
47337	1326
47337	1527
47337	1580
47338	1373
47338	1347
47338	1294
47340	1297
47340	1292
47341	1505
47341	1347
47341	1347
47341	1347
47343	1296
47343	1293
47345	1255
47346	1505
47356	1446
47358	1531
47358	1446
47361	1505
47364	1463
47364	1458
47364	1330
47367	1409
47367	1414
47369	1311
47369	1363
47369	1309
47369	1335
47369	1297
47369	1298
47369	1454
47369	1510
47369	1519
47372	1404
47372	1256
47373	1529
47374	1220
47374	1273
47375	1298
47376	1273
47377	1412
47377	1509
47378	1256
47378	1413
47378	1409
47379	1296
47380	1502
47380	1280
47380	1501
47380	1227
47380	1163
47380	1212
47381	1273
47383	1412
47389	1257
47390	1294
47390	1293
47391	1297
47391	1529
47391	1312
47391	1312
47391	1457
47392	1203
47393	1314
47393	1289
47393	1290
47393	1303
47393	1392
47399	1363
47399	1505
47401	1314
47405	1624
47407	1546
47407	1300
47407	1297
47407	1291
47414	1294
47414	1298
47414	1293
47414	1297
47414	1292
47414	1292
47414	1289
47415	1254
47418	1672
47422	1340
47422	1324
47424	1404
47424	1257
47424	1410
47426	1297
47426	1323
47426	1529
47427	1384
47428	1336
47428	1324
47428	1325
47436	1505
47437	1227
47437	1273
47438	1256
47439	1505
47439	1216
47442	1339
47442	1297
47449	1505
47451	1431
47452	1405
47452	1404
47454	1158
47455	1296
47455	1299
47455	1315
47456	1315
47456	1362
47456	1315
47456	1362
47456	1292
47457	1297
47458	1367
47458	1289
47459	1465
47460	1414
47461	1408
47464	1414
47465	1414
47472	1297
47472	1535
47474	1192
47474	1302
47474	1290
47475	1256
47477	1255
47479	1223
47481	1538
47482	1297
47482	1529
47482	1314
47482	1307
47482	1527
47482	1298
47482	1297
47487	1672
47487	1672
47489	1505
47490	1650
47490	1748
47490	1712
47490	1505
47490	1596
47490	1587
47492	1467
47493	1411
47493	1412
47494	1409
47499	1468
47500	1539
47501	1298
47501	1335
47502	1414
47504	1408
47514	1539
47515	1464
47515	1347
47515	1298
47515	1291
47515	1419
47517	1505
47517	1507
47517	1227
47517	1519
47517	1289
47517	1290
47517	1292
47517	1297
47517	1298
47517	1555
47517	1293
47517	1294
47517	1307
47517	1314
47517	1342
47517	1527
47517	1707
47519	1505
47520	1275
47523	1314
47523	1307
47524	1295
47524	1294
47524	1300
47524	1342
47524	1372
47526	1461
47526	1307
47526	1310
47526	1325
47528	1444
47528	1298
47530	1256
47533	1414
47536	1507
47536	1293
47537	1413
47540	1379
47541	1314
47542	1624
47548	1158
47548	1284
47550	1218
47551	1192
47551	1218
47551	1192
47554	1409
47556	1412
47562	1527
47562	1306
47562	1305
47562	1446
47562	1535
47562	1300
47562	1520
47562	1307
47563	1539
47565	1624
47574	1313
47574	1457
47576	1505
47580	1412
47583	1298
47583	1291
47583	1527
47583	1303
47583	1313
47583	1298
47583	1527
47583	1597
47584	1296
47587	1256
47588	1273
47590	1407
47592	1407
47595	1624
47597	1297
47599	1184
47600	1409
47601	1256
47602	1410
47605	1461
47606	1257
47606	1404
47607	1184
47608	1166
47609	1366
47610	1454
47616	1367
47616	1418
47616	1291
47616	1659
47616	1529
47616	1293
47616	1303
47616	1372
47616	1458
47616	1372
47616	1458
47616	1298
47616	1530
47616	1527
47616	1300
47616	1527
47616	1319
47616	1374
47616	1335
47616	1336
47616	1367
47616	1607
47616	1367
47616	1292
47616	1291
47616	1326
47616	1419
47618	1505
47618	1527
47618	1296
47618	1289
47618	1327
47618	1303
47618	1290
47621	1256
47622	1414
47628	1374
47628	1607
47629	1505
47633	1520
47633	1307
47636	1211
47637	1374
47637	1300
47637	1297
47639	1405
47642	1263
47642	1158
47644	1307
47644	1314
47644	1304
47644	1325
47644	1361
47645	1505
47646	1410
47654	1257
47655	1298
47655	1297
47655	1444
47658	1314
47658	1455
47658	1307
47662	1406
47666	1257
47666	1256
47669	1419
47669	1527
47669	1298
47678	1293
47678	1293
47681	1505
47685	1749
47685	1299
47685	1315
47685	1419
47685	1530
47685	1298
47685	1290
47685	1291
47685	1299
47685	1294
47685	1298
47685	1749
47685	1299
47685	1578
47685	1290
47686	1505
47689	1527
47689	1307
47689	1314
47689	1363
47690	1531
47690	1465
47691	1446
47691	1520
47691	1314
47694	1241
47696	1298
47696	1465
47700	1300
47700	1520
47700	1560
47700	1296
47700	1314
47700	1307
47702	1300
47702	1388
47702	1290
47702	1296
47702	1310
47703	1419
47705	1335
47705	1299
47705	1315
47705	1298
47711	1651
47711	1340
47711	1333
47711	1329
47711	1508
47714	1540
47714	1541
47714	1307
47714	1296
47714	1314
47714	1298
47721	1527
47721	1292
47721	1507
47722	1291
47725	1465
47726	1325
47731	1296
47731	1299
47735	1258
47736	1505
47739	1404
47739	1257
47742	1293
47742	1307
47742	1298
47742	1527
47745	1521
47745	1521
47746	1363
47746	1346
47746	1347
47746	1608
47750	1454
47751	1298
47751	1591
47753	1423
47753	1529
47753	1547
47753	1314
47753	1307
47754	1672
47756	1257
47758	1292
47760	1446
47760	1607
47765	1672
47767	1529
47767	1458
47770	1185
47772	1533
47773	1505
47775	1282
47775	1555
47776	1303
47776	1291
47776	1590
47776	1363
47776	1307
47776	1314
47781	1331
47781	1314
47783	1297
47783	1292
47783	1307
47783	1527
47783	1596
47789	1330
47792	1307
47792	1329
47792	1535
47792	1347
47792	1326
47792	1347
47792	1552
47792	1307
47793	1300
47793	1520
47793	1314
47793	1296
47793	1294
47795	1292
47797	1459
47797	1313
47797	1312
47797	1324
47797	1419
47803	1298
47803	1520
47803	1297
47803	1527
47803	1529
47803	1296
47803	1418
47803	1372
47803	1307
47803	1314
47803	1292
47803	1297
47803	1342
47807	1672
47808	1545
47809	1520
47809	1314
47809	1314
47809	1527
47810	1368
47814	1505
47814	1541
47814	1315
47814	1419
47814	1419
47814	1315
47814	1541
47814	1419
47814	1315
47814	1541
47814	1543
47814	1299
47814	1542
47814	1547
47823	1296
47823	1547
47823	1527
47823	1290
47823	1446
47830	1307
47830	1330
47832	1378
47832	1314
47832	1307
47832	1299
47832	1315
47832	1298
47832	1293
47832	1294
47832	1310
47832	1326
47832	1378
47832	1307
47832	1300
47832	1290
47838	1505
47840	1223
47844	1289
47849	1454
47849	1280
47849	1505
47849	1311
47849	1454
47849	1505
47849	1540
47849	1541
47849	1375
47849	1363
47849	1314
47849	1307
47850	1372
47850	1313
47850	1324
47850	1419
47854	1527
47856	1257
47856	1404
47860	1308
47860	1423
47860	1527
47860	1314
47860	1453
47863	1505
47870	1332
47872	1444
47872	1303
47872	1303
47874	1519
47874	1672
47874	1227
47874	1363
47876	1461
47876	1311
47876	1326
47876	1591
47876	1419
47876	1325
47884	1533
47897	1263
47899	1333
47900	1538
47913	1309
47913	1423
47913	1293
47913	1325
47913	1326
47913	1335
47913	1307
47913	1314
47915	1412
47918	1309
47918	1289
47920	1505
47923	1505
47924	1256
47926	1521
47931	1303
47931	1455
47936	1314
47936	1307
47937	1446
47941	1307
47941	1314
47942	1312
47942	1313
47942	1303
47942	1298
47944	1521
47944	1521
47945	1253
47945	1580
47945	1532
47945	1291
47945	1298
47945	1291
47945	1298
47945	1302
47949	1231
47951	1463
47951	1340
47954	1535
47954	1291
47954	1298
47954	1293
47958	1446
47958	1535
47958	1527
47958	1301
47958	1325
47959	1297
47959	1297
47959	1586
47959	1298
47959	1297
47959	1307
47959	1292
47959	1320
47959	1578
47959	1463
47965	1507
47965	1505
47965	1394
47965	1326
47965	1297
47965	1541
47965	1554
47965	1319
47965	1320
47965	1336
47965	1519
47965	1558
47965	1309
47965	1423
47965	1510
47965	1589
47965	1302
47965	1309
47965	1307
47965	1314
47965	1300
47965	1293
47965	1461
47965	1324
47965	1325
47965	1326
47965	1320
47965	1603
47965	1314
47973	1496
47974	1539
47975	1531
47975	1446
47975	1505
47976	1533
47978	1540
47978	1604
47978	1326
47978	1325
47978	1296
47978	1523
47978	1535
47978	1527
47978	1314
47978	1453
47978	1453
47978	1303
47978	1307
47978	1555
47978	1496
47978	1559
47978	1510
47978	1455
47978	1324
47978	1313
47978	1298
47978	1559
47979	1298
47982	1307
47983	1378
47984	1521
47992	1533
47993	1362
47995	1505
47997	1300
47997	1297
47999	1505
48002	1507
48002	1299
48002	1333
48002	1533
48002	1333
48002	1289
48002	1291
48002	1291
48002	1465
48006	1672
48006	1509
48006	1454
48006	1524
48006	1297
48011	1603
48011	1649
48011	1463
48011	1659
48013	1527
48013	1305
48013	1527
48013	1362
48013	1296
48013	1465
48013	1373
48015	1296
48016	1305
48016	1312
48016	1313
48016	1535
48018	1325
48018	1545
48018	1300
48018	1289
48023	1527
48024	1163
48025	1519
48025	1518
48025	1363
48035	1535
48039	1298
48039	1339
48039	1338
48039	1298
48039	1339
48039	1338
48042	1314
48042	1307
48042	1303
48043	1290
48043	1298
48043	1510
48043	1289
48043	1294
48043	1293
48043	1535
48046	1446
48047	1300
48047	1375
48054	1300
48060	1291
48060	1298
48060	1291
48060	1298
48060	1293
48061	1300
48063	1303
48063	1290
48064	1444
48064	1299
48064	1541
48064	1294
48064	1292
48064	1297
48064	1292
48067	1289
48067	1290
48067	1253
48068	1362
48069	1307
48069	1314
48069	1307
48069	1314
48074	1331
48074	1307
48074	1326
48076	1542
48076	1300
48076	1540
48076	1596
48076	1594
48076	1646
48076	1293
48077	1253
48077	1309
48077	1547
48081	1305
48081	1306
48081	1366
48081	1296
48081	1293
48081	1298
48081	1307
48081	1294
48083	1289
48083	1444
48083	1652
48083	1366
48083	1289
48083	1578
48083	1532
48083	1290
48083	1533
48083	1533
48083	1604
48083	1590
48083	1367
48083	1587
48083	1366
48083	1253
48083	1527
48083	1657
48083	1290
48083	1532
48083	1532
48083	1253
48085	1533
48086	1253
48086	1253
48086	1743
48086	1362
48086	1446
48086	1455
48086	1535
48086	1362
48086	1296
48086	1326
48086	1366
48086	1547
48086	1326
48086	1550
48086	1305
48086	1375
48086	1306
48086	1314
48086	1363
48086	1453
48086	1527
48086	1298
48086	1374
48086	1326
48086	1590
48087	1533
48087	1444
48087	1444
48087	1546
48088	1290
48088	1303
48088	1289
48088	1291
48092	1539
48092	1444
48092	1522
48092	1544
48092	1535
48092	1363
48096	1363
48098	1378
48098	1311
48098	1301
48098	1300
48098	1313
48098	1316
48098	1324
48098	1312
48098	1325
48098	1294
48098	1303
48098	1318
48098	1366
48099	1533
48099	1533
48102	1521
48105	1518
48106	1412
48110	1545
48111	1289
48111	1303
48113	1253
48113	1325
48113	1324
48113	1580
48113	1301
48113	1309
48114	1363
48114	1290
48114	1310
48114	1326
48115	1289
48121	1378
48123	1461
48123	1529
48123	1519
48128	1314
48128	1298
48131	1307
48131	1520
48131	1596
48137	1369
48145	1303
48145	1290
48145	1303
48145	1290
48147	1533
48147	1343
48147	1314
48150	1300
48150	1326
48150	1419
48150	1315
48150	1444
48150	1322
48150	1326
48150	1444
48155	1533
48156	1290
48161	1547
48161	1527
48161	1307
48162	1527
48162	1289
48162	1527
48167	1290
48167	1645
48168	1533
48168	1319
48168	1455
48168	1519
48168	1333
48168	1608
48174	1533
48174	1297
48174	1528
48175	1326
48175	1310
48175	1297
48175	1508
48175	1420
48175	1552
48175	1329
48177	1533
48177	1253
48177	1253
48179	1446
48180	1454
48180	1541
48180	1303
48184	1307
48185	1517
48185	1517
48185	1378
48189	1446
48193	1369
48194	1298
48194	1298
48194	1314
48194	1303
48194	1297
48194	1307
48194	1369
48194	1291
48194	1299
48194	1527
48194	1314
48194	1374
48194	1320
48194	1308
48194	1374
48194	1320
48194	1308
48194	1326
48194	1547
48194	1591
48194	1314
48194	1307
48194	1659
48194	1743
48196	1300
48196	1300
48197	1378
48202	1291
48203	1378
48209	1326
48209	1326
48209	1659
48209	1253
48209	1314
48209	1307
48209	1535
48209	1299
48209	1545
48209	1326
48211	1580
48211	1646
48211	1315
48211	1299
48211	1751
48211	1751
48211	1652
48211	1654
48213	1307
48213	1314
48213	1527
48213	1307
48213	1454
48213	1326
48213	1593
48213	1297
48216	1533
48216	1455
48216	1454
48216	1394
48216	1444
48217	1372
48220	1322
48220	1333
48220	1529
48229	1330
48231	1300
48232	1539
48232	1341
48232	1340
48232	1297
48232	1342
48234	1533
48235	1672
48235	1300
48235	1541
48236	1297
48236	1508
48236	1329
48236	1553
48236	1588
48236	1586
48236	1368
48236	1563
48236	1292
48236	1527
48237	1297
48237	1294
48241	1378
48242	1300
48242	1300
48244	1291
48244	1307
48244	1297
48246	1306
48246	1305
48246	1292
48246	1308
48252	1313
48252	1325
48252	1324
48252	1322
48252	1604
48252	1580
48252	1292
48252	1461
48252	1419
48252	1290
48252	1291
48252	1461
48252	1419
48252	1291
48253	1366
48253	1253
48254	1577
48256	1319
48256	1320
48256	1444
48257	1298
48257	1301
48257	1314
48257	1313
48257	1313
48257	1367
48257	1541
48257	1622
48260	1465
48261	1326
48265	1291
48274	1303
48274	1545
48275	1248
48276	1564
48277	1314
48277	1307
48281	1253
48282	1299
48282	1315
48282	1529
48282	1521
48282	1463
48282	1604
48282	1373
48282	1603
48282	1458
48282	1604
48282	1660
48285	1291
48286	1291
48287	1524
48287	1515
48287	1522
48287	1307
48287	1314
48288	1533
48290	1545
48290	1300
48290	1315
48290	1300
48290	1315
48290	1363
48290	1310
48290	1527
48290	1519
48290	1540
48290	1455
48290	1522
48290	1555
48290	1326
48290	1301
48290	1329
48299	1297
48299	1580
48299	1645
48299	1507
48299	1698
48300	1297
48301	1533
48304	1369
48305	1254
48308	1300
48310	1253
48313	1318
48313	1311
48313	1366
48314	1454
48314	1524
48314	1527
48314	1366
48314	1465
48314	1335
48314	1300
48314	1374
48314	1299
48314	1296
48318	1596
48321	1533
48321	1300
48321	1453
48321	1330
48321	1529
48321	1530
48321	1331
48324	1231
48324	1296
48329	1533
48329	1316
48329	1609
48329	1313
48329	1378
48329	1324
48329	1325
48331	1296
48333	1527
48333	1307
48336	1301
48336	1529
48336	1336
48336	1326
48339	1520
48345	1314
48345	1307
48347	1460
48347	1546
48349	1378
48349	1550
48349	1303
48350	1520
48350	1520
48350	1307
48350	1527
48351	1539
48351	1528
48351	1311
48351	1291
48351	1297
48351	1343
48352	1448
48353	1518
48353	1300
48353	1455
48354	1367
48364	1533
48365	1545
48366	1578
48366	1337
48366	1444
48366	1707
48366	1563
48366	1289
48366	1290
48366	1645
48366	1253
48366	1534
48366	1185
48366	1519
48366	1301
48366	1299
48366	1454
48366	1300
48366	1307
48366	1292
48366	1555
48366	1289
48371	1291
48371	1294
48371	1314
48371	1309
48371	1374
48371	1314
48371	1326
48371	1578
48371	1336
48372	1253
48373	1314
48376	1325
48376	1324
48376	1529
48376	1325
48376	1465
48376	1306
48376	1324
48376	1728
48376	1314
48376	1291
48376	1307
48377	1301
48378	1444
48378	1444
48381	1378
48381	1465
48383	1290
48383	1303
48383	1303
48389	1541
48389	1304
48389	1423
48389	1315
48390	1752
48390	1673
48390	1528
48390	1527
48390	1596
48390	1596
48390	1716
48390	1715
48398	1672
48405	1300
48405	1519
48405	1307
48410	1297
48418	1185
48422	1292
48422	1307
48422	1314
48424	1292
48424	1545
48424	1299
48424	1292
48425	1465
48425	1521
48425	1454
48433	1325
48433	1326
48433	1419
48433	1541
48433	1303
48433	1310
48435	1533
48438	1342
48438	1330
48438	1536
48440	1300
48443	1298
48445	1728
48445	1465
48445	1444
48445	1328
48445	1303
48445	1465
48445	1368
48448	1314
48448	1529
48448	1326
48448	1297
48448	1688
48448	1325
48455	1591
48455	1314
48455	1253
48455	1305
48455	1307
48455	1314
48455	1292
48455	1529
48455	1555
48455	1298
48455	1290
48455	1294
48458	1253
48459	1256
48460	1303
48464	1298
48464	1555
48464	1298
48464	1307
48464	1314
48464	1298
48464	1291
48465	1294
48465	1293
48465	1508
48467	1253
48468	1291
48468	1347
48471	1307
48471	1314
48471	1299
48471	1302
48471	1307
48473	1652
48473	1325
48473	1657
48473	1314
48474	1529
48474	1298
48477	1378
48478	1419
48478	1461
48479	1581
48479	1657
48480	1465
48482	1540
48482	1298
48482	1297
48482	1297
48482	1528
48482	1530
48482	1366
48482	1580
48482	1366
48482	1296
48482	1292
48482	1601
48482	1306
48484	1211
48487	1461
48487	1515
48487	1535
48489	1307
48489	1444
48489	1298
48501	1533
48502	1326
48503	1533
48503	1330
48503	1591
48503	1591
48503	1314
48504	1296
48505	1533
48507	1341
48507	1340
48507	1338
48508	1293
48508	1298
48508	1296
48508	1302
48510	1347
48510	1290
48511	1330
48511	1539
48511	1465
48511	1521
48511	1314
48511	1307
48511	1638
48511	1580
48511	1301
48511	1558
48511	1291
48513	1660
48514	1533
48514	1510
48514	1303
48514	1296
48514	1298
48514	1291
48514	1293
48514	1648
48515	1314
48515	1369
48518	1341
48518	1340
48518	1463
48521	1366
48521	1303
48521	1303
48523	1535
48523	1535
48523	1535
48530	1310
48530	1326
48530	1299
48530	1315
48531	1533
48535	1300
48535	1527
48539	1446
48541	1231
48541	1300
48542	1535
48544	1290
48544	1314
48544	1307
48546	1524
48546	1712
48546	1657
48546	1669
48547	1254
48550	1521
48555	1343
48555	1331
48556	1253
48556	1298
48556	1297
48556	1291
48556	1314
48556	1419
48560	1298
48560	1293
48560	1315
48560	1326
48560	1294
48560	1541
48560	1529
48560	1253
48563	1300
48563	1519
48563	1518
48566	1539
48566	1377
48570	1300
48570	1340
48570	1458
48570	1465
48570	1597
48570	1591
48570	1307
48570	1314
48572	1444
48572	1444
48573	1533
48574	1218
